7.057057057057056770e-01,8.950507619246579616e-02
7.107107107107106803e-01,1.674508604432452252e-01
7.157157157157156835e-01,2.443621876397674419e-01
7.207207207207206867e-01,3.197639245712438627e-01
7.257257257257256899e-01,3.931902637854790550e-01
7.307307307307306932e-01,4.641876011960659465e-01
7.357357357357356964e-01,5.323173383011902127e-01
7.407407407407406996e-01,5.971585917027857349e-01
7.457457457457457028e-01,6.583107931875181729e-01
7.507507507507507061e-01,7.153961643071812260e-01
7.557557557557557093e-01,7.680620501712988046e-01
7.607607607607607125e-01,8.159830980345537110e-01
7.657657657657657158e-01,8.588632672204251639e-01
7.707707707707707190e-01,8.964376579643809073e-01
7.757757757757757222e-01,9.284741478786255886e-01
7.807807807807807254e-01,9.547748259288528772e-01
7.857857857857857287e-01,9.751772150643716053e-01
7.907907907907907319e-01,9.895552759485717331e-01
7.957957957957957351e-01,9.978201855890307392e-01
8.008008008008007383e-01,9.999208860571254798e-01
8.058058058058058526e-01,9.958443999073396391e-01
8.108108108108108558e-01,9.856159103477084571e-01
8.158158158158158590e-01,9.692986056661355709e-01
8.208208208208208623e-01,9.469932888736628529e-01
8.258258258258258655e-01,9.188377549761963525e-01
8.308308308308308687e-01,8.850059397216878398e-01
8.358358358358358720e-01,8.457068450815558025e-01
8.408408408408408752e-01,8.011832481043583698e-01
8.458458458458458784e-01,7.517102011179931376e-01
8.508508508508508816e-01,6.975933325457229772e-01
8.558558558558558849e-01,6.391669588329838003e-01
8.608608608608608881e-01,5.767920191489301907e-01
8.658658658658658913e-01,5.108538456214076762e-01
8.708708708708708945e-01,4.417597828801824167e-01
8.758758758758758978e-01,3.699366716140443656e-01
8.808808808808809010e-01,2.958282116876020940e-01
8.858858858858859042e-01,2.198922211075775290e-01
8.908908908908909074e-01,1.425978077717709180e-01
8.958958958958959107e-01,6.442247147276844443e-02
9.009009009009009139e-01,-1.415084594076158366e-02
9.059059059059059171e-01,-9.263674402202659586e-02
9.109109109109109204e-01,-1.705503623724887730e-01
9.159159159159159236e-01,-2.474103759520029922e-01
9.209209209209209268e-01,-3.227419685486479506e-01
9.259259259259259300e-01,-3.960797660391553454e-01
9.309309309309309333e-01,-4.669707113191479686e-01
9.359359359359359365e-01,-5.349768631428499788e-01
9.409409409409409397e-01,-5.996781015819444560e-01
9.459459459459459429e-01,-6.606747233900809313e-01
9.509509509509509462e-01,-7.175899112397884361e-01
9.559559559559559494e-01,-7.700720615775804578e-01
9.609609609609609526e-01,-8.177969567165779274e-01
9.659659659659659559e-01,-8.604697677481077944e-01
9.709709709709709591e-01,-8.978268758989983445e-01
9.759759759759759623e-01,-9.296375010827769847e-01
9.809809809809809655e-01,-9.557051275841167426e-01
9.859859859859859688e-01,-9.758687180691358876e-01
9.909909909909909720e-01,-9.900037084217636618e-01
9.959959959959959752e-01,-9.980227772604111092e-01
1.001001001001001089e+00,-9.998763853811183377e-01
1.006006006006006093e+00,-9.955530817946743882e-01
1.011011011011011096e+00,-9.850795744671112519e-01
1.016016016016016099e+00,-9.685205653265599457e-01
1.021021021021021102e+00,-9.459783505557419758e-01
1.026026026026026106e+00,-9.175921886393660909e-01
1.031031031031031109e+00,-8.835374400704147924e-01
1.036036036036036112e+00,-8.440244840299500062e-01
1.041041041041041115e+00,-7.992974187328298896e-01
1.046046046046046119e+00,-7.496325534681824720e-01
1.051051051051051122e+00,-6.953367016503179121e-01
1.056056056056056125e+00,-6.367452854250608141e-01
1.061061061061061128e+00,-5.742202635406239430e-01
1.066066066066066131e+00,-5.081478952839698637e-01
1.071071071071071135e+00,-4.389363542963281573e-01
1.076076076076076138e+00,-3.670132070089663912e-01
1.081081081081081141e+00,-2.928227712765516522e-01
1.086086086086086144e+00,-2.168233715257172345e-01
1.091091091091091148e+00,-1.394845073755473230e-01
1.096096096096096151e+00,-6.128395322131477418e-02
1.101101101101101154e+00,1.729519330057874282e-02
1.106106106106106157e+00,9.576749573300508134e-02
1.111111111111111160e+00,1.736481776669312471e-01
1.116116116116116164e+00,2.504561175326991962e-01
1.121121121121121167e+00,3.257168208128909392e-01
1.126126126126126170e+00,3.989653513154165498e-01
1.131131131131131173e+00,4.697492033983708404e-01
1.136136136136136177e+00,5.376310974029869794e-01
1.141141141141141180e+00,6.021916810254092089e-01
1.146146146146146183e+00,6.630321199390861731e-01
1.151151151151151186e+00,7.197765616637629149e-01
1.156156156156156189e+00,7.720744574600855170e-01
1.161161161161161193e+00,8.196027279059107107e-01
1.166166166166166196e+00,8.620677587760906535e-01
1.171171171171171199e+00,8.992072148958359934e-01
1.176176176176176202e+00,9.307916607622612748e-01
1.181181181181181206e+00,9.566259779224381976e-01
1.186186186186186209e+00,9.765505703518495562e-01
1.191191191191191212e+00,9.904423503868242662e-01
1.196196196196196215e+00,9.982154991201609429e-01
1.201201201201201219e+00,9.998219965624731698e-01
1.206206206206206222e+00,9.952519182940989806e-01
1.211211211211211225e+00,9.845334967749419519e-01
1.216216216216216228e+00,9.677329469334988721e-01
1.221221221221221231e+00,9.449540571125284449e-01
1.226226226226226235e+00,9.163375478983633027e-01
1.231231231231231238e+00,8.820602027948117874e-01
1.236236236236236241e+00,8.423337761120622824e-01
1.241241241241241244e+00,7.974036848172997294e-01
1.246246246246246248e+00,7.475474924283544986e-01
1.251251251251251251e+00,6.930731943163983555e-01
1.256256256256256254e+00,6.343173150105291258e-01
1.261261261261261257e+00,5.716428292584775361e-01
1.266266266266266260e+00,5.054369196864665348e-01
1.271271271271271264e+00,4.361085849106133838e-01
1.276276276276276267e+00,3.640861128762863941e-01
1.281281281281281270e+00,2.898144350342040654e-01
1.286286286286286273e+00,2.137523776983753510e-01
1.291291291291291277e+00,1.363698275660998327e-01
1.296296296296296280e+00,5.814482891047596108e-02
1.301301301301301283e+00,-2.043936962191118464e-02
1.306306306306306286e+00,-9.889730036424568271e-02
1.311311311311311290e+00,-1.767442756911408730e-01
1.316316316316316293e+00,-2.534993822614037828e-01
1.321321321321321296e+00,-3.286884519445676944e-01
1.326326326326326299e+00,-4.018469910776498177e-01
1.331331331331331302e+00,-4.725230499562104725e-01
1.336336336336336306e+00,-5.402800148329083285e-01
1.341341341341341309e+00,-6.046993051754737669e-01
1.346346346346346312e+00,-6.653829595213776038e-01
1.351351351351351315e+00,-7.219560939545226486e-01
1.356356356356356319e+00,-7.740692180163888381e-01
1.361361361361361322e+00,-8.214003937446255899e-01
1.366366366366366325e+00,-8.636572245012608118e-01
1.371371371371371328e+00,-9.005786613042168209e-01
1.376376376376376331e+00,-9.319366155031726384e-01
1.381381381381381335e+00,-9.575373678371897901e-01
1.386386386386386338e+00,-9.772227651694255224e-01
1.391391391391391341e+00,-9.908711975058636101e-01
1.396396396396396344e+00,-9.983983492623830225e-01
1.401401401401401348e+00,-9.997577201390607238e-01
1.406406406406406351e+00,-9.949409123839293434e-01
1.411411411411411354e+00,-9.839776826715618263e-01
1.416416416416416357e+00,-9.669357582759987579e-01
1.421421421421421361e+00,-9.439204186736336322e-01
1.426426426426426364e+00,-9.150738451607856039e-01
1.431431431431431367e+00,-8.805742425038141086e-01
1.436436436436436370e+00,-8.406347380479196607e-01
1.441441441441441373e+00,-7.955020650855917363e-01
1.446446446446446377e+00,-7.454550386184383148e-01
1.451451451451451380e+00,-6.908028329286108882e-01
1.456456456456456383e+00,-6.318830716004721904e-01
1.461461461461461386e+00,-5.690597417916840595e-01
1.466466466466466390e+00,-5.027209456387252695e-01
1.471471471471471393e+00,-4.332765026878723780e-01
1.476476476476476396e+00,-3.611554181631020377e-01
1.481481481481481399e+00,-2.868032327110913715e-01
1.486486486486486402e+00,-2.106792699957276693e-01
1.491491491491491406e+00,-1.332537991456413107e-01
1.496496496496496409e+00,-5.500512958419845333e-02
1.501501501501501412e+00,2.358334381085485168e-02
1.506506506506506415e+00,1.020261269639818474e-01
1.511511511511511419e+00,1.798386258266773952e-01
1.516516516516516422e+00,2.565401400421624678e-01
1.521521521521521425e+00,3.316568325561362607e-01
1.526526526526526428e+00,4.047246568282739099e-01
1.531531531531531432e+00,4.752922235610869683e-01
1.536536536536536435e+00,5.429235892364963068e-01
1.541541541541541438e+00,6.072009492333286795e-01
1.546546546546546441e+00,6.677272188886455018e-01
1.551551551551551444e+00,7.241284865578797580e-01
1.556556556556556448e+00,7.760563235195784282e-01
1.561561561561561451e+00,8.231899364549425391e-01
1.566566566566566454e+00,8.652381492048057954e-01
1.571571571571571457e+00,9.019412015614073352e-01
1.576576576576576461e+00,9.330723539826366597e-01
1.581581581581581464e+00,9.584392883153081133e-01
1.586586586586586467e+00,9.778852958742846324e-01
1.591591591591591470e+00,9.912902455378556077e-01
1.596596596596596473e+00,9.985713258788055935e-01
1.601601601601601477e+00,9.996835567465338634e-01
1.606606606606606702e+00,9.946200671398147675e-01
1.611611611611611705e+00,9.834121376536186787e-01
1.616616616616616708e+00,9.661290072377470839e-01
1.621621621621621712e+00,9.428774454610842071e-01
1.626626626626626715e+00,9.138010929238533642e-01
1.631631631631631718e+00,8.790795738926292513e-01
1.636636636636636721e+00,8.389273866399278301e-01
1.641641641641641725e+00,7.935925783435133773e-01
1.646646646646646728e+00,7.433552127314685398e-01
1.651651651651651731e+00,6.885256399393933080e-01
1.656656656656656734e+00,6.294425792680171661e-01
1.661661661661661737e+00,5.664710266853355547e-01
1.666666666666666741e+00,4.999999999999988343e-01
1.671671671671671744e+00,4.304401356355970765e-01
1.676676676676676747e+00,3.582211518521266069e-01
1.681681681681681750e+00,2.837891940860995943e-01
1.686686686686686754e+00,2.076040788088582834e-01
1.691691691691691757e+00,1.301364529297074357e-01
1.696696696696696760e+00,5.186488629210100898e-02
1.701701701701701763e+00,-2.672708477550465173e-02
1.706706706706706766e+00,-1.051539445901014114e-01
1.711711711711711770e+00,-1.829311974723895340e-01
1.716716716716716773e+00,-2.595783608038147450e-01
1.721721721721721776e+00,-3.346219332922004130e-01
1.726726726726726779e+00,-4.075983201089950492e-01
1.731731731731731783e+00,-4.780566968276378503e-01
1.736736736736736786e+00,-5.455617944704933553e-01
1.741741741741741789e+00,-6.096965884593081864e-01
1.746746746746746792e+00,-6.700648748576556457e-01
1.751751751751751796e+00,-7.262937179902454465e-01
1.756756756756756799e+00,-7.780357543184400759e-01
1.761761761761761802e+00,-8.249713383394305932e-01
1.766766766766766805e+00,-8.668105172523931090e-01
1.771771771771771808e+00,-9.032948221927524779e-01
1.776776776776776812e+00,-9.341988649689185742e-01
1.781781781781781815e+00,-9.593317304373701893e-01
1.786786786786786818e+00,-9.785381559144195052e-01
1.791791791791791821e+00,-9.916994903386806559e-01
1.796796796796796825e+00,-9.987344272588005722e-01
1.801801801801801828e+00,-9.995995071183216840e-01
1.806806806806806831e+00,-9.942893857347127051e-01
1.811811811811811834e+00,-9.828368673139949996e-01
1.816816816816816837e+00,-9.653127017970037915e-01
1.821821821821821841e+00,-9.418251477892255474e-01
1.826826826826826844e+00,-9.125193037742770352e-01
1.831831831831831847e+00,-8.775762117425770503e-01
1.836836836836836850e+00,-8.372117387727101567e-01
1.841841841841841854e+00,-7.916752434746870959e-01
1.846846846846846857e+00,-7.412480355334022386e-01
1.851851851851851860e+00,-6.862416378687359320e-01
1.856856856856856863e+00,-6.269958621480783423e-01
1.861861861861861867e+00,-5.638767095401779894e-01
1.866866866866866870e+00,-4.972741096787244297e-01
1.871871871871871873e+00,-4.275995118036728382e-01
1.876876876876876876e+00,-3.552833429613976857e-01
1.881881881881881879e+00,-2.807723489661502758e-01
1.886886886886886883e+00,-2.045268345494520856e-01
1.891891891891891886e+00,-1.270178197468801728e-01
1.896896896896896889e+00,-4.872413008921027550e-02
1.901901901901901892e+00,2.987056142625482691e-02
1.906906906906906896e+00,1.082807223104597372e-01
1.911911911911911899e+00,1.860219600446897104e-01
1.916916916916916902e+00,2.626140145002794357e-01
1.921921921921921905e+00,3.375837248297929860e-01
1.926926926926926908e+00,4.104679525011143970e-01
1.931931931931931912e+00,4.808164424169650841e-01
1.936936936936936915e+00,5.481946044447069122e-01
1.941941941941941918e+00,6.121861981731107072e-01
1.946946946946946921e+00,6.723959043104722477e-01
1.951951951951951925e+00,7.284517668388604816e-01
1.956956956956956928e+00,7.800074908376578575e-01
1.961961961961961931e+00,8.267445817811458486e-01
1.966966966966966934e+00,8.683743130942903621e-01
1.971971971971971938e+00,9.046395098117974154e-01
1.976976976976976941e+00,9.353161373215422847e-01
1.981981981981981944e+00,9.602146853776889479e-01
1.986986986986986947e+00,9.791813388334575929e-01
1.991991991991991950e+00,9.920989278611681561e-01
1.996996996996996954e+00,9.988876517893978679e-01
2.002002002002002179e+00,9.995055720856215187e-01
2.007007007007007182e+00,9.939488714388522439e-01
2.012012012012012185e+00,9.822518773417473481e-01
2.017017017017017189e+00,9.644868500265060263e-01
2.022022022022022192e+00,9.407635360646098288e-01
2.027027027027027195e+00,9.112284903881358034e-01
2.032032032032032198e+00,8.760641709209584516e-01
2.037037037037037202e+00,8.354878114129348221e-01
2.042042042042042205e+00,7.897500794403243818e-01
2.047047047047047208e+00,7.391335278628694549e-01
2.052052052052052211e+00,6.839508493039641035e-01
2.057057057057057214e+00,6.245429444371373151e-01
2.062062062062062218e+00,5.612768160123636774e-01
2.067067067067067221e+00,4.945433016322174358e-01
2.072072072072072224e+00,4.247546592840466539e-01
2.077077077077077227e+00,3.523420205439633524e-01
2.082082082082082231e+00,2.777527271859297486e-01
2.087087087087087234e+00,2.014475676495045831e-01
2.092092092092092237e+00,1.238979304384546648e-01
2.097097097097097240e+00,4.558289203561105563e-02
2.102102102102102243e+00,-3.301374267611351804e-02
2.107107107107107247e+00,-1.114064292032280329e-01
2.112112112112112250e+00,-1.891108829779158396e-01
2.117117117117117253e+00,-2.656470711108756544e-01
2.122122122122122256e+00,-3.405421778786728026e-01
2.127127127127127260e+00,-4.133335256257829049e-01
2.132132132132132263e+00,-4.835714330369432212e-01
2.137137137137137266e+00,-5.508219931223325982e-01
2.142142142142142269e+00,-6.146697537540966039e-01
2.147147147147147273e+00,-6.747202841946963181e-01
2.152152152152152276e+00,-7.306026117619871529e-01
2.157157157157157279e+00,-7.819715135780115345e-01
2.162162162162162282e+00,-8.285096492438406290e-01
2.167167167167167285e+00,-8.699295212655582255e-01
2.172172172172172289e+00,-9.059752511204416381e-01
2.177177177177177292e+00,-9.364241599913936120e-01
2.182182182182182295e+00,-9.610881444044017119e-01
2.187187187187187298e+00,-9.798148382707286830e-01
2.192192192192192302e+00,-9.924885541551353718e-01
2.197197197197197305e+00,-9.990309979553045894e-01
2.202202202202202308e+00,-9.994017525773912780e-01
2.207207207207207311e+00,-9.935985276197026872e-01
2.212212212212212314e+00,-9.816571735220577244e-01
2.217217217217217318e+00,-9.636514600934100727e-01
2.222222222222222321e+00,-9.396926207859077618e-01
2.227227227227227324e+00,-9.099286655307561311e-01
2.232232232232232327e+00,-8.745434663808935305e-01
2.237237237237237331e+00,-8.337556216091509542e-01
2.242242242242242334e+00,-7.878171052790861051e-01
2.247247247247247337e+00,-7.370117106310207777e-01
2.252252252252252340e+00,-6.816532968995324682e-01
2.257257257257257343e+00,-6.220838503929958518e-01
2.262262262262262347e+00,-5.586713718131920414e-01
2.267267267267267350e+00,-4.918076028664418731e-01
2.272272272272272353e+00,-4.219056062105197569e-01
2.277277277277277356e+00,-3.493972136876514756e-01
2.282282282282282360e+00,-2.747303586075836579e-01
2.287287287287287363e+00,-1.983663085610139210e-01
2.292292292292292366e+00,-1.207768158581624118e-01
2.297297297297297369e+00,-4.244120319614980846e-02
2.302302302302302373e+00,3.615659744101729772e-02
2.307307307307307376e+00,1.145310343571460387e-01
2.312312312312312379e+00,1.921979357245707509e-01
2.317317317317317382e+00,2.686775006405922595e-01
2.322322322322322385e+00,3.434972631816207711e-01
2.327327327327327389e+00,4.161950111443050715e-01
2.332332332332332392e+00,4.863216414424640921e-01
2.337337337337337395e+00,5.534439345201617177e-01
2.342342342342342398e+00,6.171472306414524933e-01
2.347347347347347402e+00,6.770379915236736101e-01
2.352352352352352405e+00,7.327462314891370898e-01
2.357357357357357408e+00,7.839278031165675120e-01
2.362362362362362411e+00,8.302665232721222477e-01
2.367367367367367414e+00,8.714761263861736662e-01
2.372372372372372418e+00,9.073020329090453195e-01
2.377377377377377421e+00,9.375229220208256553e-01
2.382382382382382424e+00,9.619520988795533523e-01
2.387387387387387427e+00,9.804386479613270700e-01
2.392392392392392431e+00,9.928683653674239551e-01
2.397397397397397434e+00,9.991644643389178126e-01
2.402402402402402437e+00,9.992880496203400131e-01
2.407407407407407440e+00,9.932383577419429121e-01
2.412412412412412444e+00,9.810527617361679553e-01
2.417417417417417447e+00,9.628065402591842181e-01
2.422422422422422450e+00,9.386124125437892429e-01
2.427427427427427453e+00,9.086198420565819722e-01
2.432432432432432456e+00,8.730141131611882654e-01
2.437437437437437460e+00,8.320151864916138784e-01
2.442442442442442463e+00,7.858763401068553645e-01
2.447447447447447466e+00,7.348826048212765416e-01
2.452452452452452469e+00,6.793490033767706215e-01
2.457457457457457473e+00,6.196186043345297545e-01
2.462462462462462476e+00,5.560604027088489332e-01
2.467467467467467479e+00,4.890670404357185252e-01
2.472472472472472482e+00,4.190523807584118354e-01
2.477477477477477485e+00,3.464489515147257115e-01
2.482482482482482489e+00,2.717052731204149807e-01
2.487487487487487492e+00,1.952830877556727407e-01
2.492492492492492495e+00,1.176545068718415354e-01
2.497497497497497498e+00,3.929909464013451453e-02
2.502502502502502502e+00,-3.929909464012790871e-02
2.507507507507507505e+00,-1.176545068718349574e-01
2.512512512512512508e+00,-1.952830877556662459e-01
2.517517517517517511e+00,-2.717052731204086524e-01
2.522522522522522515e+00,-3.464489515147261556e-01
2.527527527527527518e+00,-4.190523807584122795e-01
2.532532532532532521e+00,-4.890670404357127521e-01
2.537537537537537524e+00,-5.560604027088434931e-01
2.542542542542542527e+00,-6.196186043345246475e-01
2.547547547547547531e+00,-6.793490033767658476e-01
2.552552552552552534e+00,-7.348826048212721007e-01
2.557557557557557537e+00,-7.858763401068556975e-01
2.562562562562562540e+00,-8.320151864916102147e-01
2.567567567567567544e+00,-8.730141131611885985e-01
2.572572572572572547e+00,-9.086198420565821943e-01
2.577577577577577550e+00,-9.386124125437894650e-01
2.582582582582582553e+00,-9.628065402591844402e-01
2.587587587587587556e+00,-9.810527617361666231e-01
2.592592592592592560e+00,-9.932383577419429121e-01
2.597597597597597563e+00,-9.992880496203397911e-01
2.602602602602602566e+00,-9.991644643389178126e-01
2.607607607607607569e+00,-9.928683653674238441e-01
2.612612612612612573e+00,-9.804386479613282912e-01
2.617617617617617576e+00,-9.619520988795551286e-01
2.622622622622622579e+00,-9.375229220208279868e-01
2.627627627627627582e+00,-9.073020329090450975e-01
2.632632632632632586e+00,-8.714761263861734442e-01
2.637637637637637589e+00,-8.302665232721180288e-01
2.642642642642642592e+00,-7.839278031165671790e-01
2.647647647647647595e+00,-7.327462314891464157e-01
2.652652652652652598e+00,-6.770379915236784951e-01
2.657657657657657602e+00,-6.171472306414577114e-01
2.662662662662662605e+00,-5.534439345201612737e-01
2.667667667667667608e+00,-4.863216414424698653e-01
2.672672672672672611e+00,-4.161950111443046274e-01
2.677677677677677615e+00,-3.434972631816269883e-01
2.682682682682682618e+00,-2.686775006405985877e-01
2.687687687687687621e+00,-1.921979357245702791e-01
2.692692692692692624e+00,-1.145310343571455530e-01
2.697697697697697627e+00,-3.615659744101680506e-02
2.702702702702702631e+00,4.244120319614319570e-02
2.707707707707707634e+00,1.207768158581558476e-01
2.712712712712712637e+00,1.983663085610074539e-01
2.717717717717717640e+00,2.747303586075773296e-01
2.722722722722722644e+00,3.493972136876519752e-01
2.727727727727727647e+00,4.219056062105137617e-01
2.732732732732732650e+00,4.918076028664422616e-01
2.737737737737737653e+00,5.586713718131924855e-01
2.742742742742742657e+00,6.220838503929906338e-01
2.747747747747747660e+00,6.816532968995329123e-01
2.752752752752752663e+00,7.370117106310163368e-01
2.757757757757757666e+00,7.878171052790864382e-01
2.762762762762762669e+00,8.337556216091472905e-01
2.767767767767767673e+00,8.745434663808937525e-01
2.772772772772772676e+00,9.099286655307563532e-01
2.777777777777777679e+00,9.396926207859055413e-01
2.782782782782782682e+00,9.636514600934082964e-01
2.787787787787787686e+00,9.816571735220578354e-01
2.792792792792792689e+00,9.935985276197026872e-01
2.797797797797797692e+00,9.994017525773912780e-01
2.802802802802802695e+00,9.990309979553048114e-01
2.807807807807807698e+00,9.924885541551353718e-01
2.812812812812812702e+00,9.798148382707314585e-01
2.817817817817817705e+00,9.610881444044035993e-01
2.822822822822822708e+00,9.364241599913935010e-01
2.827827827827827711e+00,9.059752511204414160e-01
2.832832832832832715e+00,8.699295212655614451e-01
2.837837837837837718e+00,8.285096492438442928e-01
2.842842842842842721e+00,7.819715135780156423e-01
2.847847847847847724e+00,7.306026117619917049e-01
2.852852852852852727e+00,6.747202841946906560e-01
